Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
4985,16379986,yasuna,"2026-06-25 13:30:05",487.6,2,yasuna
4986,16589754,KevinDaGreat777,"2026-07-23 16:12:55",487.3,1,kevindagreat777
4987,16585035,"Eric Han Wang","2026-07-22 14:16:24",487.3,2,ericwang03
4988,16372910,s2terminal,"2026-06-17 15:44:05",487.2,2,s2terminal
4989,16408128,HalfMoonbear2,"2026-06-29 07:08:32",487.2,2,"ctmkrf11,diegoalonsocanizares,watanabekyohei"
4990,16417259,Makytaky,"2026-07-15 15:31:30",487.2,2,macmaky
4991,16603911,"YiHao Ma","2026-08-03 17:24:18",487.2,2,myheeer
4992,16653302,"Prakash k","2026-08-04 05:14:35",487.0,2,prakash888kp
4993,16498983,N_Matsumoto24,"2026-08-07 05:33:12",487.0,2,nmatsumoto24
4994,16373392,HumanMachines,"2026-07-20 10:10:56",486.7,2,"gfsmttt,manuel4826,mariolindezmartinez,pablomartinpalomino"
4995,16569220,"Sridip Basu","2026-07-19 10:59:37",486.6,2,sridipbasu
4996,16381421,fasly,"2026-06-24 03:21:17",486.6,2,fasly2416
4997,16599820,"田中太郎 #3","2026-07-25 23:38:48",486.6,1,unknowingsolver
4998,16679407,"Nanda Kishore Reddy","2026-08-06 22:22:52",486.5,2,nandakishorereddy1
4999,16390063,"Arnav Mishra","2026-08-11 21:16:11",486.4,2,arnavmishra2301
5000,16386987,ak4ne,"2026-06-30 02:12:02",486.0,2,ak4ne114
5001,16640894,"Recep A.","2026-08-16 23:08:27",485.9,2,ayyrecep
5002,16403820,RedBaseline,"2026-07-09 22:54:22",485.9,2,przemekprzybya
5003,16383820,"Marco DG","2026-07-17 05:20:03",485.4,2,marcodg
5004,16673862,"Yohanes Lengkong","2026-08-14 05:38:31",485.3,2,yohanesfc
5005,16660893,"Amit Malakar","2026-08-13 15:27:05",485.3,2,amitmalakarjoy
5006,16380576,takanori-suzuki-desu,"2026-06-21 12:12:54",485.0,2,takanorisuzukidesu
5007,16388752,"Zachariah Glad","2026-08-16 23:57:37",485.0,2,zachariahglad
5008,16378845,DDDomyo,"2026-06-22 08:11:22",485.0,2,"dddomyo,loxonin"
5009,16382356,"Sho Hasegawa","2026-06-23 06:49:26",484.9,2,shohasegawa
5010,16376228,"Hondo Tamez","2026-06-17 12:07:37",484.8,2,hondotamez
5011,16379500,"Thomas Young","2026-07-22 17:32:35",484.8,2,daashi
5012,16411543,"Maxwell Goisman","2026-06-27 00:02:32",484.7,2,maxwellgoisman
5013,16377172,SachinChand,"2026-06-17 10:26:13",484.6,2,spiderman
5014,16461498,"Juan Resendiz","2026-08-03 19:42:21",484.2,2,jrz813
5015,16404334,"Varish Guharaman","2026-07-01 00:30:30",484.2,2,varishguharaman
5016,16609799,"Taychinov Evgeny","2026-08-07 15:31:35",483.9,1,taychinovevgeny
5017,16387239,ゆづいぶ,"2026-08-16 23:20:39",483.8,2,yuzuibu
5018,16374846,"Tomoya Otani","2026-06-17 05:30:06",483.8,2,tomoyaohtani
5019,16421550,ChampionTCG,"2026-06-25 13:02:03",483.5,2,championtcg
5020,16388324,"Midori Tatasuta","2026-06-20 09:56:54",483.1,2,midoritatasuta
5021,16385249,"Son Pham","2026-08-05 19:24:42",483.1,2,sonphamorg
5022,16569596,kangms2023,"2026-08-14 05:56:57",483.1,2,kangms2023
5023,16498111,"Project Mew","2026-08-16 16:43:48",483.1,2,"sanjay6727,thefool00"
5024,16382075,Juriai,"2026-08-16 14:23:01",483.0,2,juriai
5025,16385799,"poket monster","2026-06-30 00:01:45",482.9,2,ryotasatio
5026,16609481,milek,"2026-08-10 02:15:06",482.7,2,liaojiaxuan
5027,16513028,kagekage11,"2026-07-19 09:42:19",482.7,2,kagekage11
5028,16392426,"Jahan Kazimi","2026-06-19 06:39:10",482.5,2,jahankazimi
5029,16594405,charley8,"2026-08-10 08:52:28",482.3,2,charley8
5030,16665926,"Mingx ZHANG","2026-08-14 08:49:35",482.3,2,mingxzhang
5031,16373189,"Hung Sheng Shih","2026-06-18 07:38:01",482.2,2,hungshengshih
5032,16377354,yashjakhar99,"2026-08-14 04:43:25",482.2,2,yashjakhar99
5033,16531958,YDDDDDD999,"2026-07-21 16:58:33",482.2,2,ydddddd999
5034,16385243,Laysen,"2026-07-11 23:52:58",482.1,2,jpauloo
5035,16466713,builds,"2026-07-01 14:57:48",482.0,2,seowonjang
5036,16411172,ML_Bear,"2026-07-07 01:27:13",482.0,2,naotaka1128
5037,16426707,NiniSan,"2026-07-09 01:04:01",481.9,2,ninisan
5038,16417234,Draga-PUCT,"2026-08-16 21:35:00",481.9,2,andrewharding1
5039,16386158,ek,"2026-06-18 09:09:20",481.8,1,enomotoko
5040,16392156,esu_mitsunari,"2026-06-19 03:47:51",481.7,2,esumitsunari
5041,16385637,"Kaito Sugiyama","2026-06-21 08:28:58",481.6,2,ultimatemagic79
5042,16630835,xiehepingas,"2026-08-01 11:18:26",481.6,2,xiehepingas
5043,16383335,Kouhei　Sakamoto,"2026-06-22 11:57:06",481.5,2,kohesaka
5044,16372927,"Shun Tsukuda (しゅん)","2026-06-25 10:41:49",481.2,2,shuntsukuda
5045,16400525,"Pepijn Langeraert","2026-07-07 17:42:44",481.0,2,pepijnlangeraert
5046,16417469,"Samuel Birocchi","2026-06-24 20:40:57",480.9,2,samuelbirocchi
5047,16402543,中村文彌,"2026-06-28 16:52:49",480.7,2,nfphys
5048,16376298,Toriitechforge_John,"2026-08-15 22:45:24",480.5,2,toriitechforge
5049,16377857,nakotsuko13,"2026-07-07 16:40:29",480.4,2,nakotsuko13
5050,16372973,gggggggg0g0,"2026-06-19 02:13:53",480.4,2,gggggggg0g0
5051,16376175,Klee319,"2026-07-08 13:28:17",480.3,2,klee319
5052,16537903,YangjieFu,"2026-07-15 02:02:23",480.2,2,yangjiefu
5053,16395289,washidesu,"2026-07-25 12:31:09",480.1,2,washidesu
5054,16441240,norosen,"2026-08-16 13:56:24",479.9,2,norosen
5055,16501368,mori_the_natural,"2026-07-12 13:04:42",479.8,2,morithenatural
5056,16376017,KEN,"2026-06-19 08:31:30",479.7,2,kentamatsumoto1211
5057,16431913,sugawarachikara,"2026-08-15 15:35:22",479.3,2,sugawarachikara
5058,16460819,yuukinos,"2026-07-02 02:37:44",479.1,2,yuukinos
5059,16376875,torii_kujirapoke,"2026-06-23 14:11:56",478.9,2,kujirapoke
5060,16377021,Alternate,"2026-06-20 17:27:25",478.9,2,babashunsuke2005
5061,16383920,Anamitra_04,"2026-06-19 18:23:44",478.7,2,anamitra04
5062,16377962,Javakky,"2026-07-19 13:58:30",478.7,2,javakky
5063,16382849,mijuuu,"2026-08-14 12:56:59",478.7,2,mijuuu
5064,16551172,Michunlinnai,"2026-07-15 16:57:37",478.6,2,michunlinnai
5065,16586979,lopert,"2026-07-23 20:34:59",478.6,2,lopert
5066,16593237,Nori,"2026-08-09 16:01:29",478.6,2,n0v1v0n
5067,16412654,"Yifang Zhang","2026-07-12 06:10:50",478.5,2,yiiiiiifang
5068,16531164,"Riki Garcia","2026-07-31 19:34:18",478.5,2,rikigarcia
5069,16450596,stellab,"2026-07-04 05:46:55",478.1,2,stellabradai
5070,16445054,"Naoki Susami","2026-07-27 06:14:03",478.0,2,naokisusami
5071,16591061,"Zac Fillmore","2026-07-28 14:17:58",477.8,2,zacfillmore
5072,16385178,zumatin,"2026-07-03 02:59:23",477.8,2,azumasosuke
5073,16387238,テン,"2026-06-20 18:02:12",477.7,2,adzukililly
5074,16668144,"jiaheng zhao123","2026-08-15 12:26:32",477.6,2,jiahengzhao123
5075,16392026,dxjjjjjj,"2026-06-24 08:43:32",477.2,2,dxjjjjjj
5076,16516756,jackee777,"2026-08-16 23:37:37",477.0,2,jackee777
5077,16410834,"Brian Beallo","2026-07-09 01:48:32",477.0,2,brianebeallo
5078,16381219,nyahomaru.,"2026-07-07 01:37:43",476.9,2,"nyahomaru,smatsushita"
5079,16385069,"saishi hghr","2026-08-09 00:44:37",476.9,2,saishihghr
5080,16389569,Yuki_Kaneko,"2026-06-27 04:34:09",476.7,2,yukikanek0
5081,16532170,Trapeznikov_Mihail,"2026-07-11 14:15:41",476.7,2,trapeznikovmisha
5082,16379331,The8BitsLab,"2026-06-20 22:07:23",476.4,2,the8bitslab
5083,16534061,sota1111,"2026-08-10 04:56:27",476.4,2,sota1111
5084,16408529,"Anuj Saha","2026-06-23 09:55:04",476.3,2,anujsaha0123456789
5085,16377116,"Team HAL","2026-08-16 23:31:58",476.3,2,familyhattori
5086,16465821,"hiromu matsukiyo","2026-07-02 14:04:27",476.0,2,hiromumatsukiyo
5087,16559682,oftitzhi,"2026-08-16 14:40:37",476.0,2,oftitzhi
5088,16655154,"YOUN SUNGSOO","2026-08-10 00:40:22",475.9,2,younsungsoo
5089,16384348,"Lucas Henrique Mateo","2026-06-18 18:21:47",475.8,2,lucashmateo
5090,16472337,chenzhengy,"2026-08-09 01:11:52",475.8,2,chenzhengy
5091,16378307,d_tree_love,"2026-06-21 00:37:30",475.4,2,yuki11ii
5092,16416352,"Patrick Graham","2026-07-01 12:11:24",475.4,2,pabreetzio
5093,16662347,"Marcelo Hernandez","2026-08-15 02:43:05",475.3,2,"avriltorres,fernandoescriba,marcelohernandez07"
5094,16611787,pinanapi,"2026-07-30 06:56:12",475.3,1,pinanapi
5095,16555189,amr13utha,"2026-08-16 11:17:15",475.1,2,amr13utha
5096,16386138,BBO,"2026-08-02 05:07:28",475.0,2,"ekasitusaratniwart,july0516,kukibbo,meimeidezhuren"
5097,16573793,Koikoiiinami,"2026-07-26 10:13:08",474.9,2,koikoiiinami
5098,16437327,GyörgyHódi,"2026-08-11 19:34:52",474.7,2,hodigy
5099,16612669,Mktwr25,"2026-08-03 02:36:15",474.2,2,shin0205go
5100,16372990,"small pond","2026-07-02 14:58:14",474.2,2,smallpond
5101,16697489,"Steffen Pharai","2026-08-10 01:02:25",474.1,2,steffenpharai
5102,16388603,Albert,"2026-08-03 01:13:55",474.1,2,albertanthony
5103,16374741,sironekosama,"2026-08-16 15:04:46",474.1,2,sironekosama
5104,16433546,はっししゅう,"2026-07-12 19:37:02",474.0,2,shusuke07
5105,16664513,"Benjammin Williamson","2026-08-13 16:52:23",474.0,2,benjamminwilliamson
5106,16382574,miyajiyuta,"2026-06-29 11:46:42",473.9,2,miyajiyuta
5107,16375281,"Francisco Stahl","2026-06-17 05:41:44",473.7,2,franciscostahl
5108,16590923,"Amit Chhabria","2026-07-28 18:43:01",473.7,2,amitchhabria
5109,16492836,Sheer_Cold,"2026-08-01 07:24:25",473.6,1,"kimseonghye0k,picdy03"
5110,16696699,Ankit0017,"2026-08-09 20:28:20",473.5,2,ankit0017
5111,16691372,"Abdullah Ali","2026-08-09 15:04:21",473.5,2,abdullahali2007
5112,16387037,"ParrotHunter HD","2026-06-19 12:03:46",473.4,2,parrothunterhd
5113,16661346,"Francisco Leonardo Alves de Moraes Sousa","2026-08-11 09:47:20",473.3,2,leonardoalvessousa
5114,16381449,kouta0226,"2026-06-19 08:22:06",473.1,2,kouta0226
5115,16384407,Totomatotomato,"2026-06-28 15:59:05",473.0,2,totomatotomato
5116,16420021,田中紘章,"2026-08-16 22:33:52",473.0,2,hiroakitanakaaaa
5117,16690876,"Abdillah Sagif","2026-08-08 14:35:47",472.9,2,abdillahsagif
5118,16375492,"Kazuto Matsui","2026-07-08 16:02:44",472.9,2,kazutomatsui
5119,16468387,JBMetrix,"2026-08-15 19:25:53",472.9,2,jasonbrewster
5120,16613324,"Sasa Shun","2026-08-07 06:30:56",472.7,2,sasakshun
5121,16510841,"Harshkumar Patel","2026-08-11 03:23:58",472.5,2,hkpatel1760
5122,16400857,sakura_atm,"2026-06-26 15:24:33",472.5,2,sakuraatm
5123,16392303,"Jared Luboff","2026-06-19 19:53:36",472.5,2,jaredluboff
5124,16383715,"Léo DEVIN","2026-06-30 06:47:56",472.1,2,lodevin
5125,16392758,RadicalAceK,"2026-06-24 05:13:19",472.0,1,radicalacek
5126,16414955,dT3Tbx,"2026-07-03 16:16:33",471.7,2,dt3tbx
5127,16424814,TrentXr4y,"2026-06-26 05:40:18",471.6,2,trentxr4y
5128,16485315,Kachi,"2026-08-16 14:35:16",471.6,2,taketake0000
5129,16545492,Immutable,"2026-08-15 22:53:04",471.4,2,dishcleaner
5130,16378882,"chihiro tomioka","2026-06-30 06:13:18",470.8,2,chihirotomioka
5131,16531342,"Ibuki Nagashima","2026-07-29 02:56:56",470.6,2,ibukinagashima
5132,16382443,berry8192,"2026-07-05 14:45:29",470.6,2,berry8192
5133,16440662,"James Edmond","2026-07-25 01:34:40",470.4,2,jamedmond
5134,16552632,"Asterios Terzis","2026-07-16 00:53:25",470.0,2,asteriosterzis
5135,16407413,Libur_,"2026-06-22 16:39:06",470.0,2,liburrr
5136,16381243,tabby,"2026-06-20 01:14:01",469.9,1,tabby1123
5137,16378194,孤独のコーヒー,"2026-07-10 03:23:55",469.7,2,solitarycoffee
5138,16604948,"Arda Yıldız","2026-08-05 07:29:00",469.6,2,xreina8
5139,16448573,Paami,"2026-08-10 07:29:04",469.4,2,coldpaami
5140,16421438,HEROPAP,"2026-06-29 02:18:01",469.4,2,heropap
5141,16445356,saladoil,"2026-08-03 09:09:53",469.2,2,saladoil
5142,16504768,catch,"2026-08-15 06:06:51",469.0,2,justinye0
5143,16395576,KellersInColorado,"2026-07-30 21:41:00",468.8,2,kellersincolorado
5144,16384995,fishing_kiyogon,"2026-07-21 07:39:49",468.8,2,fishingkiyogon
5145,16432669,Haiku,"2026-07-06 14:27:11",468.7,2,takeyt
5146,16408856,"Rebis Global","2026-07-17 14:25:52",468.6,2,chrisgendryx
5147,16374911,MrSamu18,"2026-06-28 16:02:15",468.3,2,mrsamu18
5148,16393068,pokelarp,"2026-06-21 10:49:08",468.0,2,jellyjampeanut
5149,16392320,"MADICHETTY SAI RUCHITHA","2026-06-19 07:34:15",467.8,2,madichettyruchitha
5150,16404953,Kouto,"2026-08-16 19:45:08",467.8,2,koutokouto
5151,16394785,KinpatsuPoke,"2026-07-17 14:09:40",467.7,2,"ftoyomatsu,kinpatsupoke"
5152,16458309,jyama,"2026-07-21 01:50:28",467.6,2,yarukikun
5153,16382065,しみずたいせい,"2026-07-10 11:44:34",467.0,2,shimizu223
5154,16377569,あかくま屋,"2026-06-21 13:26:04",466.8,2,akakumaya
5155,16408060,aaaaaa,"2026-06-21 13:04:09",466.8,1,aaaaaaaaaa146789643
5156,16378806,TakayukiSPIC,"2026-06-17 14:43:58",466.7,1,takayukispic
5157,16492273,"Liku Shioya","2026-07-25 18:34:05",466.5,2,likushioya
5158,16533627,"Blips and Chitz","2026-07-27 02:32:51",466.3,2,michaelriedl
5159,16385361,"Kazutoshi Inoue","2026-07-19 06:23:17",466.0,2,"kakerusugiyama,kazutoshiinoue,ryumaishiguro"
5160,16374329,"Satoru Sugizaki","2026-06-24 16:52:18",465.4,2,satorusugizaki
5161,16394076,"Miltank Lovers","2026-07-01 17:44:06",465.1,2,y305205
5162,16403656,"Akhil Kumar060","2026-06-25 17:12:04",465.1,2,akhilkumar060
5163,16378549,"HIKARU MATSUDA","2026-06-26 06:27:45",465.1,2,hikarumatsuda
5164,16698166,"Yaswanth Ippili","2026-08-10 08:00:49",465.0,1,yaswanthippili
5165,16376201,poolim,"2026-07-04 01:53:50",464.8,2,poolim
5166,16410711,"Michael Candrian","2026-07-06 17:59:16",464.8,2,michaelcandrian
5167,16377296,monao462,"2026-06-20 13:37:49",464.7,1,monao462
5168,16643279,"Akarsh kumar shukla","2026-08-02 20:05:22",464.3,1,akarshkumarshukla
5169,16374016,"Ethan Yang","2026-06-20 23:50:58",464.3,2,ysyang95
5170,16381315,colapis,"2026-07-06 11:17:38",464.2,2,colyamo
5171,16516294,teamAlone,"2026-07-25 19:39:21",464.2,2,leeheon1105
5172,16394960,yun8686,"2026-06-23 12:01:24",464.2,2,yun8686
5173,16450656,"Emanuel Lázaro","2026-06-29 16:19:44",464.1,2,emanuellcs
5174,16454918,"Sami Ullah","2026-08-16 04:25:45",463.9,2,samiullah9
5175,16533521,jdx,"2026-08-16 20:04:24",463.9,2,jdsemrau
5176,16398282,"Opallo Collins","2026-06-21 02:49:03",463.9,2,opallo
5177,16510363,wonjae,"2026-08-16 09:06:21",463.9,2,wonjae62
5178,16566286,"Vladimir Mojica","2026-07-18 18:43:24",463.8,1,vladimirmojica
5179,16440390,"Lazy Bandit","2026-06-30 18:54:48",463.8,2,lazybandit
5180,16385513,"SB Kaggle","2026-07-28 02:24:56",463.5,2,"moratoryvan,totallynew"
5181,16486494,adada376,"2026-07-06 06:53:18",463.4,2,adada376
5182,16443574,MyRoom,"2026-07-25 17:30:28",463.3,2,kuumugiwara
5183,16376238,KanaWorksAI,"2026-06-18 06:49:21",463.0,2,kanaworksai
5184,16377108,BlueSteel,"2026-06-21 07:40:38",462.9,2,zhy65401
5185,16421289,flatton,"2026-06-30 15:34:12",462.8,2,tomokifujihara
5186,16473418,董子廉（六道仙尊）,"2026-07-03 12:26:33",462.6,2,dzl666
5187,16680126,shigeria,"2026-08-16 23:07:27",462.6,2,shigeria
5188,16611402,"Kevin L.","2026-07-30 06:28:08",462.6,2,zorgis
5189,16372243,3as6Bl,"2026-07-22 00:52:33",462.5,2,segusegu
5190,16376036,"Koki Saitoh","2026-07-23 12:26:09",462.5,2,kokisaitoh
5191,16413938,"Yasuharu Hirado","2026-08-07 00:26:44",462.3,2,superyasuharu
5192,16569681,"Keisuke Suzuki","2026-07-23 15:42:44",462.3,2,kei0151
5193,16591503,"Matma Hunter","2026-07-28 11:03:47",462.2,2,matmahunter
5194,16457806,"Soma Nakamura","2026-06-30 08:25:07",462.1,1,centralinux
5195,16376546,talkinglion,"2026-06-22 03:57:47",462.0,1,talkinglion
5196,16412905,"Ivan Kalesnik","2026-06-23 08:24:12",462.0,2,ivankalesnik123
5197,16557792,ユウカ,"2026-07-18 03:45:41",462.0,2,yuukanekko
5198,16375797,SunaoCool,"2026-08-15 12:15:38",461.8,2,yoshikinishita
5199,16381281,"Akito Matsuyama","2026-06-24 10:53:31",461.8,2,akitomatsuyamasuu
5200,16383121,あむ,"2026-07-05 00:15:39",461.7,2,nike017
5201,16413866,kaykay,"2026-06-22 11:18:09",461.6,1,homemadedosukoi
5202,16695143,"Arif Aditto","2026-08-09 11:38:49",461.6,2,arifaditto
5203,16385435,阪田竜生,"2026-06-21 13:41:43",461.3,2,ryusei39
5204,16660810,ethan.ai,"2026-08-07 17:07:05",461.3,2,ethanai
5205,16591008,"Chris Woolgar","2026-07-26 05:31:00",461.2,2,chriswoolgar
5206,16697028,ZAOJUTECHLAB,"2026-08-16 23:46:23",461.1,2,"dan1e1c1ark,handawang,henryy0ung,isabe11am00re,s0ph1amart1n"
5207,16406493,"Yuichi SUZUKI","2026-07-05 03:01:23",461.1,2,ysaoiwan
5208,16600120,"Tianfu Wang (王天夫)","2026-08-02 14:35:41",461.1,2,wangtf96
5209,16399967,"Kiyotaka Kobayashi","2026-08-11 02:53:03",460.8,2,kiyotakakobayashi
5210,16697237,"Michael Mueller","2026-08-16 23:49:50",460.8,2,michaelmueller26
5211,16395350,"Ishan Kapoor","2026-08-09 21:59:57",460.8,2,ikapoor23
5212,16398135,"Haruto_Beginner Data Scientist","2026-08-11 00:59:52",460.7,2,masaakioba
5213,16386694,syareene,"2026-08-12 00:24:27",460.6,2,syareene
5214,16481180,"Abhishek Jain","2026-08-15 16:19:03",460.6,2,abhiiiish
5215,16437307,"Nobu Nagayoshi","2026-07-19 12:29:58",460.5,2,nobunagayoshi
5216,16681880,GanadorPlusUltra,"2026-08-09 21:37:32",460.2,2,ganadorplusultra
5217,16381171,Sameeigaman,"2026-08-15 00:16:44",460.2,2,sameeigaman
5218,16373254,bukichi,"2026-08-16 14:41:48",460.1,2,bukichi
5219,16379911,KanngaiAgriculture,"2026-06-21 15:42:58",460.1,2,kanngaiagriculture
5220,16385730,"Martin Stoyanov","2026-06-27 19:38:08",459.8,2,"martinstoyanov,victorst3"
5221,16505792,"Gauravpreet Singh","2026-07-15 20:54:00",459.7,2,gauravpreetsingh
5222,16513767,LiHoWaKenll,"2026-08-16 22:53:37",459.6,2,lihowakenll
5223,16380565,Issy,"2026-06-18 10:45:44",459.6,2,issytechie
5224,16574884,MDPRO,"2026-07-28 03:09:29",459.4,2,"korefish,lazzyboy"
5225,16599857,ethain,"2026-07-29 20:46:44",459.4,2,ethanwchen
5226,16391426,suraki0120,"2026-07-04 18:12:28",459.4,2,suraki0120
5227,16394636,Hamish,"2026-06-19 17:57:08",459.3,2,hamishdickson
5228,16691141,Saathwik,"2026-08-09 09:42:22",459.1,2,krishnasaathwik
5229,16513311,Arctix0,"2026-07-09 18:56:50",458.8,1,arctix0
5230,16402948,"hisa ito","2026-06-22 08:20:20",458.8,2,itohisato
5231,16375306,"Brandon Ellis","2026-06-17 05:41:14",458.7,2,theultimateabsol
5232,16407118,choku777,"2026-06-25 08:14:32",458.7,2,choku777
5233,16396723,"T Okano","2026-06-20 19:42:06",458.7,1,tokano
5234,16484860,ろーずいんてり,"2026-07-21 12:59:17",458.6,2,rose2509
5235,16561366,Blender,"2026-07-18 01:51:35",458.5,2,newguyonhere
5236,16392080,cgaines,"2026-06-21 02:49:43",458.1,2,cgaines
5237,16596355,"Rodrigo Batista da Silva","2026-08-13 01:01:58",457.9,2,eurodrigobatista
5238,16392142,"Emilio Orozco","2026-07-15 06:47:39",457.9,2,emilioorozco
5239,16430883,"Z19 Maker","2026-07-02 16:54:54",457.8,2,z19maker
5240,16381283,oideyo_shibamata,"2026-06-18 02:02:57",457.8,2,oideyoshibamata
5241,16512249,awee,"2026-08-14 09:12:30",457.4,2,aweertw
5242,16377876,rｍrm129,"2026-06-24 05:26:07",457.3,2,rrm129
5243,16395089,gota,"2026-06-19 21:43:44",457.3,2,gshirato
5244,16378231,bkal01,"2026-06-21 00:14:22",457.1,2,bkal01
5245,16373504,"沢栗 ぺんた","2026-06-27 17:06:00",457.0,2,pentasawaguri
5246,16565015,"Jethro Tan","2026-08-08 02:44:22",457.0,2,jettan17
5247,16672010,"Rithvik Rajavelu","2026-08-08 05:08:24",456.9,2,rithvikrajavelu
5248,16461466,"Sheik Javeed","2026-07-06 04:42:59",456.9,2,jdcodes
5249,16593816,沼里太誠,"2026-08-03 08:50:23",456.8,2,numaritaisei
5250,16394825,"Hibiki Yoshida","2026-08-16 22:22:48",456.8,2,hibiki44da
5251,16389252,re_eee_ne,"2026-06-27 14:12:34",456.8,2,reeeene
5252,16391205,Watta,"2026-07-11 23:10:37",456.7,2,watta7
5253,16578264,Zadios,"2026-07-27 10:42:44",456.7,2,zadios
5254,16510931,"Alfredo Gomez","2026-08-06 03:59:30",456.4,2,alfredgo21
5255,16381848,Kerusu1984,"2026-06-19 12:42:21",456.4,2,kerusu1984
5256,16617019,"Siddharaj Kulkarni","2026-08-16 05:25:54",456.3,2,siddharajkulkarni
5257,16376408,hk15,"2026-08-01 05:54:36",456.2,2,"harshakrishna15,insainian,nawfalak"
5258,16447341,TutaevAlim,"2026-06-28 15:43:20",456.0,1,life228
5259,16432770,"Udbhav Purwar","2026-07-16 01:39:20",455.5,2,udbhavpurwar
5260,16497278,"Yev Barkalov","2026-07-09 23:40:47",455.4,2,yevbarkalov
5261,16375679,HanaMew,"2026-08-13 02:20:01",455.2,2,hanamew
5262,16372640,"Hiromi Motodera","2026-06-18 03:17:18",455.2,2,hiromimotodera
5263,16397824,osakana_daisuki,"2026-06-27 12:46:39",455.1,2,osakanadaisuki
5264,16373508,"Yuto Kobayashi","2026-07-26 15:19:28",455.0,2,kbology
5265,16380953,DiadoraTCG,"2026-06-24 01:58:09",454.9,2,diadoratcg
5266,16471601,N.Takut,"2026-07-03 00:50:57",454.9,2,ntakut
5267,16488693,"Arijit Chowdhury (IIITD)","2026-07-06 09:17:59",454.6,2,arijitchowdhuryiiitd
5268,16378973,"Just a Student","2026-06-20 13:16:53",454.4,2,aotoizawa
5269,16386512,funahara,"2026-06-26 07:09:41",454.2,2,funahara
5270,16377439,pattikamo,"2026-08-12 06:16:18",454.2,2,pattikamo
5271,16449903,"JIBINA EA","2026-07-06 11:04:14",454.1,2,jibinaea
5272,16537637,CoMessi,"2026-07-16 01:08:46",454.0,2,comessi
5273,16394316,"Kotaro Seki","2026-07-09 08:17:19",454.0,2,kotaroseki
5274,16460121,PikachuKawaii,"2026-07-02 00:21:52",453.9,2,"yanwenwang2001,zjwxdu,zyliangk"
5275,16406207,"T U (seiryu0730)","2026-07-15 08:35:59",453.8,2,tuseiryu0730
5276,16379587,"Mohammad Hatoum","2026-06-17 11:59:44",453.7,2,mohammadhatoum
5277,16646245,"Joao gabriel alves g","2026-08-04 03:43:25",453.7,2,joaogabrielalvesg
5278,16505199,"Yongbing Tang","2026-07-13 05:35:35",453.6,2,yongbingtang
5279,16424460,NaviCE,"2026-08-16 13:04:05",453.6,2,navice
5280,16415898,"Danish Shakeel Mohammad","2026-08-10 14:40:08",453.5,2,"danishsmohammad,sr2468135"
5281,16439860,やまちー,"2026-07-31 10:26:36",453.2,2,"kawaiiyamatyann,lmeet619"
5282,16376887,ktk,"2026-06-21 16:45:06",453.2,2,ktk309872
5283,16649376,plzdont,"2026-08-04 06:16:26",452.9,2,plzdont
5284,16516906,田上勇誠,"2026-07-24 16:08:48",452.8,2,tyusei
5285,16374251,RyotaroAbe,"2026-06-19 16:35:07",452.7,2,ryotaro45123
5286,16687106,"Pratik Anand","2026-08-16 13:14:30",452.7,2,pratikanand123
5287,16407237,"Hao Boyuan","2026-06-21 22:58:29",452.6,2,kennethhao8
5288,16393106,Rixu324,"2026-06-23 15:28:15",452.5,2,rixu324
5289,16394075,PLAYERshi,"2026-08-07 14:27:23",452.2,2,playershi
5290,16377946,"Akshar Patel","2026-08-11 18:16:01",452.1,2,aksharpatel2047
5291,16515606,ihansel,"2026-08-16 08:00:01",452.0,2,ihansel
5292,16376685,Yuta_poke,"2026-06-17 12:09:45",451.9,2,yuta1process
5293,16430616,satouttu,"2026-06-25 03:10:33",451.8,1,satouttu
5294,16416580,ottojr,"2026-06-25 15:28:22",451.8,2,ottmanbenlarch
5295,16421586,RyuMizu,"2026-08-14 00:03:41",451.6,2,ryumizu
5296,16392807,"PRADEEP HEBBALLI","2026-08-11 05:15:15",451.5,2,pradeephebballi
5297,16397083,yoshikawa,"2026-06-19 23:36:02",451.5,2,shogo1
5298,16408470,RiJ,"2026-07-27 16:07:47",451.4,2,junichirokawano
5299,16479810,"Sébastien MATHIEU","2026-07-04 03:04:27",451.4,2,negtitep
5300,16372740,SunaD0630,"2026-08-16 18:26:03",451.3,2,sunad0630
5301,16459873,"Sean Jeong","2026-07-02 12:15:03",451.3,2,jdjin6000
5302,16381617,"hiroto fujimori","2026-06-19 13:26:38",451.3,2,hirotofujimori
5303,16444870,"Otias Ujiat","2026-07-26 11:44:51",451.2,2,otiasujiat
5304,16584434,suzuki.eiji1,"2026-07-31 02:21:00",451.2,1,suzukieiji1
5305,16382989,MatsuyamaKAiho,"2026-06-18 13:05:47",450.9,2,matsuyamakaiho
5306,16391869,sake-kuzu,"2026-08-16 18:25:29",450.9,2,"tabetaaaaaaa,tvana4"
5307,16435037,"Neil Bhatkhande","2026-07-21 01:50:03",450.6,2,neilbhatkhande
5308,16558791,dongfangdaguo,"2026-07-17 12:18:09",450.6,1,dongfangdaguo
5309,16375459,niimi_kaggle,"2026-06-21 02:07:49",450.4,2,niimikaggle
5310,16535119,BullFloG,"2026-07-18 21:56:30",450.4,2,bullflog
5311,16426904,lowbackpain-slime,"2026-06-24 14:51:07",450.2,2,lowbackpainslime
